id,host_id,latitude,longitude,first_review,last_review,calculated_host_listings_count,availability_365
9891505,10188062,39.861040297045939,3.0177939034944217,0,0,128,128
17537004,24853358,39.878047223624975,3.0157075158925717,0,0,41,234
16062415,100756477,39.876564836540936,3.0159372506884607,1484089200,1486767600,9,107
1939345,5460753,39.862227430038146,3.073837586402254,1406239200,1408485600,112,101
16160658,13894653,39.902631805652192,3.0677999110964023,0,0,22,98
16526625,108689138,39.891922155890072,3.0462538793247278,0,0,1,299
5411843,15414680,39.874413377073132,3.0311822984248127,1435528800,1473976800,6,344
4002807,17372196,39.911273138433344,3.0918595968935398,1443045600,1483830000,4,184
17044450,114390930,39.880455799478533,3.016105010087613,0,0,1,137
11165703,5558099,39.889496947972603,3.0289751546150763,0,0,129,193
14816142,10401259,39.904214381784342,3.0805850022574823,0,0,19,201
9376609,48649747,39.900824556178712,3.076506468336365,0,0,2,268
15308344,95987411,39.887868325482685,3.0773437995182218,0,0,38,348
14620197,10401259,39.893297277899798,3.0272398430401344,1476655200,1476655200,19,174
266915,1399635,39.908253315897547,3.0819856604299378,1405288800,1475704800,2,278
5870228,8234263,39.907932383559292,3.0816539933523548,1438207200,1476223200,15,198
14914169,33139659,39.906603770296705,3.0825217729537573,0,0,1,258
14193221,86048157,39.863209027343885,3.0128540732983917,0,0,110,45
14193219,86048157,39.863499077988145,3.0119338894088856,0,0,110,77
14193213,86048157,39.876698016812966,3.0128476518233103,0,0,110,226
14193210,86048157,39.905224696021939,3.0676805664199414,0,0,110,208
14193215,86048157,39.859963120670081,3.0144550210104222,0,0,110,78
10555964,22603827,39.877174907358778,3.0126753479172903,0,0,13,300
14193208,86048157,39.881631792944582,3.0712743087483805,0,0,110,86
14193202,86048157,39.861467552411781,3.0208100450246782,0,0,110,166
11178529,12605352,39.91799219891454,3.0564797515308704,1469829600,1476914400,30,267
14193184,86048157,39.89264595301367,3.0784973055340439,0,0,110,44
14193176,86048157,39.858725284943425,3.0625338715211834,0,0,110,44
2888218,14760780,39.918321943152577,3.0557741606069784,0,0,1,365
14193180,86048157,39.886872659211562,3.0498886100024389,0,0,110,66
14193173,86048157,39.894562244394407,3.0434095189653561,0,0,110,153
14193171,86048157,39.89221763630853,3.0280224139710663,0,0,110,132
14193166,86048157,39.864313470185174,3.0687550172270419,0,0,110,91
14193162,86048157,39.882286254569323,3.0448206896766856,0,0,110,53
14193150,86048157,39.855828065384237,3.0288486692873371,0,0,110,65
14193140,86048157,39.880780345396296,3.0457624624853787,0,0,110,83
16355827,23799617,39.874901078320477,3.045861545046848,0,0,26,288
14193132,86048157,39.88187081747958,3.0453902652925771,0,0,110,28
14193129,86048157,39.912163462611801,3.096545158418464,0,0,110,33
14193123,86048157,39.881314246796244,3.0347550895159583,0,0,110,70
14193118,86048157,39.887654653395636,3.0157473382538358,0,0,110,20
11867297,40506914,39.877522909514298,3.0126365234863202,1470434400,1470434400,8,353
2266269,8296502,39.907016676584398,3.0814237257611721,1398031200,1489100400,1,135
15504556,95987411,39.891251015797593,3.0753627308281004,0,0,38,328
9245858,3533438,39.881723830588754,3.0103604861348607,0,0,56,117
1741957,5460753,39.862756660400869,3.0292018848850217,1399759200,1477692000,112,70
11179120,5460753,39.860131525129255,3.0146530395895184,0,0,112,78
4461638,22603827,39.878477480309094,3.0137237817288667,1437170400,1440194400,13,308
1545245,8234263,39.907305562542476,3.0815168965228827,1396562400,1477260000,15,162
14193106,86048157,39.869344556518762,3.0609662621233653,0,0,110,249
14193099,86048157,39.87174710167865,3.0290321954223227,0,0,110,74
14193107,86048157,39.860938131536656,3.0275525341607152,0,0,110,70
14193105,86048157,39.917629532456644,3.0547028449542548,0,0,110,118
14193032,86048157,39.882897189484304,3.0466031559847018,0,0,110,59
14193031,86048157,39.858455101185044,3.0201944497186863,0,0,110,182
14193026,86048157,39.892299650146434,3.0332816260387894,0,0,110,107
15110526,66074533,39.859146280584476,3.041640452734637,1475013600,1475013600,6,274
14193021,86048157,39.917165124751186,3.0536845598027686,0,0,110,132
14193020,86048157,39.917714005464966,3.0528317052697163,0,0,110,90
15674772,61222194,39.886237333292335,3.076889344061553,0,0,15,278
14193018,86048157,39.917193509514014,3.0549196139185497,0,0,110,103
15068556,5460753,39.888567581105157,3.0288540058044,0,0,112,56
14815529,10401259,39.872097107380782,3.0305677413017844,0,0,19,169
10819630,10188062,39.890742796734685,3.0266926457883621,0,0,128,131
5505747,5889880,39.877779872493356,3.013628551765104,1432072800,1463868000,13,298
12037499,64435247,39.879174653728612,3.0151501043659752,1468965600,1468965600,1,300
9951270,27572857,39.875778422907565,2.9591452672005096,0,0,6,281
3150015,8234263,39.901594492133015,3.068276803272552,0,0,15,292
10817713,10188062,39.880631942274569,3.04706918159714,0,0,128,120
5476518,2250502,39.892132193236755,3.0751988370158747,1436911200,1468965600,31,275
16356074,21160030,39.845238189293774,3.0387114932758386,0,0,23,192
1085556,5967676,39.874862685723571,3.0116953013888947,1375826400,1483138800,2,216
5017744,1546109,39.878749337689037,3.0172388732607103,0,0,4,337
15503336,95987411,39.875480527285532,3.0423622320439381,0,0,38,250
11538326,60871666,39.901685715110581,3.0671465194524306,1458860400,1489273200,1,198
15030257,9694056,39.910540517440936,3.0957606422801542,0,0,9,292
15994744,92932776,39.877276061997506,3.0154213515716348,0,0,15,171
10850102,13894653,39.864696838850477,3.0106894244799616,1466114400,1466114400,22,91
12554013,25548640,39.902896767175861,3.036642162344664,0,0,15,261
1445654,7761060,39.887447536019479,3.0127976329406154,1443391200,1474322400,1,174
16551696,92932776,39.912631668148279,3.0918478534673186,0,0,15,185
2527681,12944043,39.866331151996576,3.0091320157957866,0,0,1,265
14193082,86048157,39.858999291647955,3.0184587147486366,0,0,110,112
14193076,86048157,39.867625964668406,2.9857564276348998,0,0,110,85
14193083,86048157,39.871786260151893,3.0290862471127231,0,0,110,71
14193072,86048157,39.895922918539547,3.0518194003921062,0,0,110,21
14193080,86048157,39.892586194483592,3.059155752477086,0,0,110,17
14193074,86048157,39.873275047647361,3.0558251837649317,0,0,110,114
14193059,86048157,39.918344002595646,3.0537240574613973,1473976800,1473976800,110,129
14193060,86048157,39.917629904651321,3.052922033237182,0,0,110,116
14193050,86048157,39.917779485592462,3.0545109773008847,0,0,110,122
