listing_id,date
13768771,2016-07-11
13768771,2016-08-01
13768771,2016-08-05
13768771,2016-08-13
13768771,2016-09-12
13768771,2016-10-31
16099046,2016-12-18
16099046,2017-01-26
16099046,2017-02-15
16099046,2017-02-20
16099046,2017-03-04
16099046,2017-03-11
13729141,2016-08-14
13729141,2016-08-20
735419,2014-09-23
735419,2016-06-09
735419,2016-06-16
735419,2016-06-25
735419,2016-10-28
990086,2013-08-16
990086,2014-07-11
990086,2014-07-20
990086,2014-08-03
990086,2014-08-24
990086,2014-09-17
990086,2014-09-27
990086,2014-10-11
990086,2014-10-26
990086,2014-10-30
990086,2015-06-17
990086,2015-06-27
990086,2015-07-10
990086,2015-07-26
990086,2015-08-04
990086,2015-08-30
990086,2015-10-31
990086,2016-05-12
990086,2016-07-02
990086,2016-07-23
990086,2016-07-30
990086,2016-08-31
990086,2016-09-08
5342193,2016-06-09
5342193,2016-07-16
12838084,2016-06-29
12838084,2016-07-23
1998604,2014-04-25
1998604,2015-07-15
1998604,2015-10-04
1998604,2016-06-08
1998604,2016-08-19
15711877,2017-01-24
16378810,2017-01-17
16378810,2017-01-17
16378810,2017-01-29
2247198,2016-09-24
6124495,2015-07-14
6124495,2015-08-14
6124495,2015-09-15
6124495,2015-11-09
6124495,2015-11-18
6124495,2015-11-27
6124495,2015-12-27
6124495,2016-01-15
6124495,2016-02-21
6124495,2016-04-07
6124495,2016-05-09
6124495,2016-06-05
6124495,2016-07-13
6124495,2016-08-28
6124495,2016-09-19
16118053,2016-08-24
16118053,2016-09-01
1055849,2013-08-11
1055849,2013-09-18
1055849,2014-10-08
1055849,2016-09-03
8547954,2016-01-06
8547954,2016-03-23
8547954,2016-04-10
8547954,2016-04-22
8547954,2016-05-02
8547954,2016-05-08
8547954,2016-05-21
8547954,2016-05-31
8547954,2016-06-14
8547954,2016-06-16
8547954,2016-06-19
8547954,2016-06-26
8547954,2016-07-06
8547954,2016-07-16
8547954,2016-07-20
8547954,2016-08-04
8547954,2016-08-23
8547954,2016-09-13
8547954,2016-09-23
8547954,2016-09-25
8547954,2016-09-29
8547954,2016-10-26
3841057,2014-08-18
3841057,2014-08-25
3841057,2014-09-04
3841057,2014-09-08
3841057,2015-07-03
3841057,2015-07-05
3841057,2015-07-12
3841057,2015-07-23
3841057,2015-07-26
3841057,2015-08-02
3841057,2015-08-27
3841057,2015-09-10
3841057,2015-10-12
3841057,2016-08-05
3841057,2016-08-14
3841057,2016-09-12
3841057,2016-09-25
3658905,2015-05-30
3658905,2015-07-16
3658905,2015-07-28
3658905,2015-08-01
3658905,2015-08-23
3658905,2015-09-16
3658905,2015-10-08
3658905,2015-10-17
3658905,2016-04-08
3658905,2016-04-17
3658905,2016-06-13
3658905,2016-06-24
3658905,2016-06-27
3658905,2016-06-29
3658905,2016-07-06
3658905,2016-07-20
3658905,2016-07-26
3658905,2016-08-01
3658905,2016-08-09
3658905,2016-08-15
3658905,2016-08-25
3658905,2016-08-29
3658905,2016-09-12
3658905,2016-09-14
3658905,2016-09-25
3658905,2016-10-08
3658905,2016-10-29
3658905,2016-11-03
2229697,2016-07-22
2229697,2016-10-22
1169980,2013-09-18
1169980,2013-10-16
1169980,2014-04-26
1169980,2014-04-30
1169980,2014-05-10
1169980,2014-05-23
1169980,2014-06-03
1169980,2014-06-08
1169980,2014-06-13
1169980,2014-06-24
1169980,2014-06-27
1169980,2014-07-02
1169980,2014-07-18
1169980,2014-07-22
1169980,2014-07-22
1169980,2014-07-25
1169980,2014-07-31
1169980,2014-08-04
1169980,2014-08-10
1169980,2014-08-14
1169980,2014-08-15
1169980,2014-08-16
1169980,2014-08-23
1169980,2014-09-02
1169980,2014-09-05
1169980,2014-09-07
1169980,2014-09-11
1169980,2014-09-15
1169980,2014-09-16
1169980,2014-09-17
1169980,2014-09-22
1169980,2014-09-28
1169980,2014-09-30
1169980,2014-10-09
1169980,2014-10-11
1169980,2014-10-12
1169980,2014-10-13
1169980,2014-10-14
1169980,2014-10-19
1169980,2014-10-20
1169980,2014-10-27
1169980,2014-10-28
1169980,2014-11-02
1169980,2015-03-27
1169980,2015-04-13
1169980,2015-04-16
1169980,2015-04-18
1169980,2015-04-25
1169980,2015-04-26
1169980,2015-04-29
1169980,2015-05-06
1169980,2015-05-09
1169980,2015-05-10
1169980,2015-05-12
1169980,2015-05-26
1169980,2015-05-29
1169980,2015-06-12
1169980,2015-06-14
1169980,2015-06-18
1169980,2015-06-22
1169980,2015-07-06
1169980,2015-07-09
1169980,2015-07-12
1169980,2015-07-19
1169980,2015-07-22
1169980,2015-08-03
1169980,2015-08-07
1169980,2015-08-17
1169980,2015-08-26
1169980,2015-09-01
1169980,2015-09-04
1169980,2015-09-06
1169980,2015-09-09
1169980,2015-09-18
1169980,2015-09-21
1169980,2015-09-22
1169980,2015-09-28
1169980,2015-10-11
1169980,2015-10-14
1169980,2015-10-19
1169980,2015-10-21
1169980,2015-10-27
1169980,2015-10-29
1169980,2015-12-30
1169980,2016-01-07
1169980,2016-03-27
1169980,2016-04-10
1169980,2016-04-16
1169980,2016-04-25
1169980,2016-04-30
1169980,2016-05-04
1169980,2016-05-08
1169980,2016-05-10
1169980,2016-05-13
1169980,2016-05-19
1169980,2016-05-20
1169980,2016-05-25
1169980,2016-05-31
1169980,2016-06-04
1169980,2016-06-06
1169980,2016-06-08
1169980,2016-06-13
1169980,2016-06-17
1169980,2016-06-29
1169980,2016-07-10
1169980,2016-07-11
1169980,2016-07-15
1169980,2016-07-19
1169980,2016-07-21
1169980,2016-07-22
1169980,2016-07-26
1169980,2016-07-28
1169980,2016-07-30
1169980,2016-08-03
1169980,2016-08-06
1169980,2016-08-18
1169980,2016-08-18
1169980,2016-08-20
1169980,2016-08-25
1169980,2016-08-30
1169980,2016-08-31
1169980,2016-09-05
1169980,2016-09-17
1169980,2016-09-17
1169980,2016-09-23
1169980,2016-09-28
1169980,2016-10-04
1169980,2016-10-05
1169980,2016-10-07
1169980,2016-10-12
1169980,2016-10-14
1169980,2016-10-19
1169980,2016-10-22
16959030,2017-02-13
16959030,2017-02-19
16959030,2017-02-24
16959030,2017-02-28
16959030,2017-03-13
6441907,2015-05-29
6441907,2015-07-08
6441907,2015-07-18
6441907,2015-07-31
6441907,2015-08-24
6441907,2015-09-07
6441907,2015-10-14
6441907,2016-02-15
6441907,2016-04-18
6441907,2016-04-25
6441907,2016-06-20
6441907,2016-07-10
6441907,2016-08-27
6441907,2016-09-04
6441907,2016-09-21
6441907,2016-11-12
6441907,2016-11-14
6441907,2016-12-26
6441907,2017-01-12
6441907,2017-02-11
6441907,2017-03-12
2732071,2014-04-25
2732071,2014-05-07
2732071,2014-05-22
2732071,2014-05-27
2732071,2014-06-11
2732071,2014-06-15
2732071,2014-07-02
2732071,2014-08-11
2732071,2014-09-29
2732071,2014-10-12
2732071,2014-12-22
2732071,2015-01-19
2732071,2015-02-14
2732071,2015-02-18
2732071,2015-03-12
2732071,2015-03-23
2732071,2015-07-10
2732071,2015-07-16
2732071,2015-08-18
2732071,2015-10-15
2732071,2015-10-21
2732071,2015-10-31
2732071,2015-11-06
2732071,2015-12-08
2732071,2016-01-03
2732071,2016-02-06
2732071,2016-02-22
2732071,2016-02-29
2732071,2016-03-24
2732071,2016-04-12
2732071,2016-04-23
2732071,2016-04-28
2732071,2016-05-15
2732071,2016-05-24
2732071,2016-06-10
2732071,2016-07-04
2732071,2016-07-09
2732071,2016-07-20
2732071,2016-07-31
2732071,2016-08-22
2732071,2016-08-25
2732071,2016-09-04
2732071,2016-09-12
2732071,2016-09-30
2732071,2016-10-11
2732071,2016-10-13
2732071,2016-10-30
2732071,2016-11-03
2732071,2016-11-20
2732071,2016-11-23
2732071,2016-11-26
2732071,2016-12-10
2732071,2016-12-13
2732071,2017-02-14
3025558,2014-06-26
3025558,2014-07-12
3025558,2014-08-11
3025558,2014-08-15
3025558,2014-08-25
3025558,2014-09-15
3025558,2014-11-01
3025558,2014-11-11
3025558,2015-05-24
3025558,2015-06-04
3025558,2015-06-20
3025558,2015-07-14
3025558,2015-09-07
3025558,2015-09-17
3025558,2015-09-25
3025558,2016-01-05
3025558,2016-03-17
3025558,2016-04-01
3025558,2016-04-10
3025558,2016-04-19
3025558,2016-04-28
3025558,2016-06-14
3025558,2016-06-22
3025558,2016-08-24
3025558,2016-08-26
3025558,2016-10-06
3025558,2016-10-18
3025558,2016-11-08
3025558,2017-01-31
11409916,2016-06-21
11409916,2016-07-01
11409916,2016-08-17
11409916,2016-08-29
7470556,2016-04-22
7470556,2016-05-09
7470556,2016-08-09
7470556,2016-08-19
7470556,2016-09-12
7470556,2016-10-01
7470556,2016-10-23
5368248,2015-03-26
5368248,2015-05-02
5368248,2015-06-21
5368248,2015-09-07
5368248,2015-10-05
5368248,2015-10-15
5368248,2015-10-24
5368248,2015-11-23
5368248,2016-01-10
5368248,2016-03-20
5368248,2016-04-11
5368248,2016-04-18
5368248,2016-04-25
5368248,2016-05-02
5368248,2016-08-15
5368248,2016-08-21
5368248,2016-10-01
5368248,2016-10-16
5368248,2016-11-05
5368248,2016-11-27
5368248,2016-12-13
5368248,2017-01-02
13993617,2016-09-12
4187115,2015-08-25
4187115,2016-09-21
4187115,2016-10-15
4187115,2016-10-22
12297022,2016-06-25
12297022,2016-09-16
12297022,2016-09-22
15047437,2017-02-04
15047437,2017-02-08
15047437,2017-02-16
15047437,2017-02-21
13890271,2016-08-07
13890271,2016-08-14
13890271,2016-08-22
13890271,2016-08-24
13890271,2016-08-25
13890271,2016-08-28
13890271,2016-09-04
13890271,2016-09-09
13890271,2016-09-12
13890271,2016-09-14
13890271,2016-09-19
13890271,2016-09-26
13890271,2016-09-27
13890271,2016-10-05
13890271,2016-10-26
13890271,2016-11-06
13890271,2016-12-12
13890271,2017-02-16
13890271,2017-02-17
15996093,2016-11-30
15996093,2016-12-22
15996093,2016-12-30
15996093,2017-01-03
15996093,2017-01-09
15996093,2017-02-15
10811068,2016-04-30
4369584,2015-07-13
4369584,2015-07-23
4369584,2015-08-24
4369584,2016-08-13
4369584,2016-08-20
4369584,2016-08-30
14364403,2016-09-07
14364403,2016-09-11
14364403,2016-09-15
14364403,2016-09-19
14364403,2016-10-01
14364403,2016-10-14
14364403,2016-10-25
14364403,2017-02-27
14364403,2017-03-07
9586590,2016-04-01
9586590,2016-06-11
9586590,2016-06-14
9586590,2016-08-17
9586590,2016-08-24
9586590,2016-09-05
9586590,2016-09-21
9586590,2016-10-01
15016598,2016-10-14
12674817,2016-09-18
4076547,2015-06-24
4076547,2016-07-31
4076547,2016-08-28
4076547,2016-08-28
12959499,2016-06-06
12959499,2016-07-04
12959499,2016-07-17
12959499,2016-07-22
12959499,2016-07-24
12959499,2016-08-15
12959499,2016-08-22
12959499,2016-09-05
12959499,2016-09-07
12959499,2016-09-12
12959499,2016-09-22
12959499,2016-09-28
12959499,2016-10-15
7165840,2015-09-04
7165840,2015-09-21
7165840,2016-03-25
7165840,2016-10-03
13057800,2016-06-08
13057800,2016-06-21
13057800,2016-07-02
13057800,2016-07-04
13057800,2016-07-07
13057800,2016-07-17
13057800,2016-07-23
13057800,2016-08-13
13057800,2016-08-21
13057800,2016-08-23
13057800,2016-09-24
3806770,2016-07-18
14471290,2016-09-24
14471290,2016-10-05
9918297,2016-03-05
9918297,2016-04-04
9918297,2016-06-30
9918297,2016-07-06
9918297,2016-07-29
9918297,2016-08-18
9918297,2016-09-01
9918297,2016-09-06
12338611,2016-07-12
12338611,2016-08-03
12338611,2016-08-11
12338611,2016-08-21
12338611,2016-08-27
12338611,2016-09-03
12338611,2016-09-08
12338611,2016-09-30
12338611,2016-10-09
12338611,2016-10-17
12338611,2016-12-28
15324985,2017-02-19
15324985,2017-03-04
16510801,2017-03-02
606903,2013-07-16
606903,2013-07-20
606903,2013-07-24
606903,2013-08-09
606903,2013-08-17
606903,2013-09-05
606903,2013-09-13
606903,2013-10-03
606903,2013-10-27
606903,2014-03-22
606903,2014-04-15
606903,2014-04-21
606903,2014-05-10
606903,2014-06-11
606903,2014-06-26
606903,2014-07-02
606903,2014-07-14
606903,2014-07-14
606903,2014-07-18
606903,2014-07-22
606903,2014-08-02
606903,2014-08-15
606903,2014-08-19
606903,2014-08-27
606903,2014-09-05
606903,2014-09-28
606903,2014-10-06
606903,2015-04-15
606903,2015-04-19
606903,2015-05-05
606903,2015-06-10
606903,2015-06-21
606903,2015-07-07
606903,2015-07-14
606903,2015-07-23
606903,2015-07-29
606903,2015-08-04
606903,2015-08-21
606903,2015-08-26
606903,2015-08-28
606903,2015-08-31
606903,2015-09-10
606903,2015-09-30
606903,2016-04-13
606903,2016-05-13
606903,2016-06-16
606903,2016-06-24
606903,2016-06-30
606903,2016-07-11
606903,2016-07-15
606903,2016-07-30
606903,2016-08-05
606903,2016-08-09
606903,2016-08-13
606903,2016-08-16
606903,2016-08-22
606903,2016-08-31
606903,2016-09-06
606903,2016-09-11
606903,2016-09-28
606903,2016-10-02
606903,2017-02-20
1612514,2015-09-27
1612514,2016-06-24
1612514,2016-09-19
1612514,2016-10-14
6290384,2015-07-05
3777779,2014-12-20
3777779,2015-08-15
3777779,2016-05-12
3777779,2016-05-22
3777779,2016-06-01
3777779,2016-07-01
3777779,2016-07-16
3777779,2016-09-12
3777779,2016-09-18
3777779,2016-10-11
3777779,2016-10-18
3777779,2016-10-24
3777779,2016-11-06
3777779,2017-03-07
9912828,2016-06-21
9912828,2016-07-07
9912828,2016-07-11
9912828,2016-07-22
9912828,2016-07-24
9912828,2016-08-17
9912828,2016-08-19
9912828,2016-09-28
5941064,2015-05-23
5941064,2015-05-28
5941064,2015-06-21
5941064,2015-06-26
5941064,2015-07-04
5941064,2015-07-09
5941064,2015-07-21
5941064,2015-07-25
5941064,2015-07-27
5941064,2015-08-02
5941064,2015-08-07
5941064,2015-08-19
5941064,2015-09-05
5941064,2015-09-14
5941064,2015-09-24
5941064,2015-09-28
5941064,2015-10-03
5941064,2015-10-08
5941064,2015-10-18
5941064,2015-10-24
5941064,2015-11-07
5941064,2015-11-15
5941064,2015-11-23
5941064,2015-12-24
5941064,2015-12-29
5941064,2016-01-06
5941064,2016-02-06
5941064,2016-02-10
5941064,2016-02-14
5941064,2016-02-19
5941064,2016-02-26
5941064,2016-02-28
5941064,2016-03-03
5941064,2016-03-11
5941064,2016-03-19
5941064,2016-03-24
5941064,2016-04-01
5941064,2016-04-06
5941064,2016-04-11
5941064,2016-04-22
5941064,2016-04-24
5941064,2016-04-28
5941064,2016-05-08
5941064,2016-05-13
5941064,2016-05-24
5941064,2016-05-28
5941064,2016-06-05
5941064,2016-06-09
5941064,2016-06-28
5941064,2016-07-02
5941064,2016-08-10
5941064,2016-08-14
5941064,2016-08-15
5941064,2016-08-24
5941064,2016-08-27
5941064,2016-09-07
5941064,2016-09-08
5941064,2016-09-17
5941064,2016-09-18
5941064,2016-09-20
5941064,2016-09-21
5941064,2016-09-30
5941064,2016-09-30
5941064,2016-10-03
5941064,2016-10-07
5941064,2016-10-18
5941064,2016-10-25
5941064,2016-10-27
5941064,2016-11-06
5941064,2016-11-21
5941064,2016-11-27
5941064,2016-12-10
5941064,2016-12-16
5941064,2016-12-19
5941064,2016-12-24
5941064,2016-12-31
5941064,2017-01-04
5941064,2017-01-15
5941064,2017-01-21
5941064,2017-01-26
5941064,2017-01-31
5941064,2017-02-05
5941064,2017-02-12
5941064,2017-02-20
5941064,2017-03-13
13723429,2016-08-09
13723429,2016-08-15
13723429,2016-09-11
13723429,2016-10-04
5248436,2015-08-29
5248436,2016-07-11
5248436,2016-07-30
5248436,2016-08-14
5248436,2016-10-17
6210928,2015-10-19
6210928,2016-04-26
5306098,2016-05-06
5306098,2016-09-24
5306098,2016-12-11
1968126,2015-02-09
1968126,2015-02-16
1968126,2015-05-15
1968126,2015-06-28
1968126,2015-07-01
1968126,2015-09-26
1968126,2015-10-07
1968126,2015-10-19
1968126,2016-01-02
1968126,2016-02-20
1968126,2016-03-29
1968126,2016-04-09
1968126,2016-05-04
1968126,2016-05-08
1968126,2016-05-23
1968126,2016-05-31
1968126,2016-06-29
1968126,2016-07-05
1968126,2016-07-11
1968126,2016-08-02
1968126,2016-10-03
1968126,2016-10-11
1968126,2016-10-17
1968126,2016-11-03
1968126,2016-12-13
1968126,2017-01-06
1968126,2017-02-22
15173448,2016-12-01
5904068,2015-07-28
5904068,2016-07-14
5904068,2016-07-27
5904068,2016-08-23
5904068,2016-08-31
5904068,2016-09-14
5904068,2016-09-26
2664659,2014-05-27
2664659,2015-04-13
2664659,2015-05-12
2664659,2015-10-18
2664659,2016-04-10
2664659,2016-04-23
2664659,2016-07-02
2664659,2016-07-09
3954398,2015-09-21
13144673,2016-07-03
13144673,2016-07-11
13144673,2016-08-07
13144673,2016-08-15
13144673,2016-08-17
13144673,2016-08-22
13144673,2016-09-06
13144673,2016-09-14
13144673,2016-09-26
17102900,2017-02-26
968282,2015-04-11
968282,2015-04-21
968282,2015-05-19
968282,2015-06-09
968282,2015-07-13
968282,2015-07-28
968282,2015-08-17
968282,2015-08-26
968282,2015-09-07
968282,2015-09-13
968282,2015-09-14
968282,2015-10-15
968282,2015-10-20
968282,2015-10-26
968282,2015-11-23
968282,2015-12-01
968282,2016-01-18
968282,2016-03-13
968282,2016-03-23
968282,2016-03-28
968282,2016-04-15
968282,2016-04-17
968282,2016-04-24
968282,2016-04-30
968282,2016-05-08
968282,2016-05-22
968282,2016-05-26
968282,2016-06-01
968282,2016-06-12
968282,2016-07-06
968282,2016-08-14
968282,2016-08-18
968282,2016-08-31
968282,2016-09-02
968282,2016-09-08
968282,2016-09-17
968282,2016-09-19
968282,2016-10-14
968282,2016-10-18
968282,2016-10-28
968282,2016-11-02
16282266,2017-01-02
16282266,2017-03-02
3004902,2015-09-13
3004902,2016-09-10
3040104,2014-06-29
3040104,2014-07-08
3040104,2014-08-28
3040104,2014-09-03
3040104,2014-09-16
3040104,2014-10-01
3040104,2014-10-31
3040104,2015-01-04
3040104,2015-01-15
3040104,2015-04-23
3040104,2015-05-09
3040104,2015-06-20
3040104,2015-06-24
3040104,2015-07-01
3040104,2015-07-17
3040104,2015-08-01
3040104,2015-08-27
3040104,2015-09-03
3040104,2015-09-08
3040104,2015-10-01
3040104,2015-10-18
3040104,2015-12-30
3040104,2016-03-25
3040104,2016-04-02
3040104,2016-04-11
3040104,2016-05-30
3040104,2016-06-21
3040104,2016-06-28
3040104,2016-07-24
3040104,2016-08-08
3040104,2016-10-11
3040104,2016-10-20
3040104,2016-10-24
3040104,2016-10-27
3040104,2016-12-04
3040104,2017-02-08
3040104,2017-03-02
3040104,2017-03-11
10605202,2016-07-04
10605202,2016-08-31
10605202,2016-08-31
10605202,2016-09-22
10605202,2017-02-05
5305063,2015-08-16
5305063,2015-08-30
5305063,2016-08-03
5305063,2016-08-10
5305063,2016-08-23
15573393,2017-02-28
3318900,2016-08-05
14366267,2016-09-16
14366267,2016-09-23
14366267,2016-09-26
5731763,2016-07-06
5731763,2016-08-20
5731763,2016-08-31
5731763,2016-09-15
11997325,2016-07-29
11997325,2016-09-17
11997325,2017-01-08
12170606,2016-07-03
12170606,2016-08-07
12170606,2016-08-15
12170606,2016-09-03
12170606,2016-09-15
9360723,2016-07-30
9360723,2016-08-12
6030113,2016-05-26
6030113,2016-10-02
6030113,2016-11-01
6030113,2017-01-18
6030113,2017-03-12
13947739,2016-08-20
13947739,2016-08-27
13947739,2016-10-09
12172811,2016-06-10
12172811,2016-08-28
12172811,2016-10-14
8352026,2015-11-17
8352026,2016-03-08
8352026,2016-03-17
8352026,2016-04-05
8352026,2016-04-07
8352026,2016-04-14
8352026,2016-04-23
8352026,2016-05-04
8352026,2016-06-05
8352026,2016-06-07
8352026,2016-06-10
8352026,2016-07-02
8352026,2016-07-26
8352026,2016-08-04
8352026,2016-10-14
8352026,2016-10-20
8352026,2016-10-31
8352026,2016-11-05
8352026,2016-11-16
8352026,2016-11-25
8352026,2017-01-16
8352026,2017-02-11
8352026,2017-02-14
8352026,2017-02-21
14062508,2016-09-14
14062508,2016-09-25
14062508,2016-10-22
14062508,2016-11-03
14062508,2017-03-01
13133382,2016-07-04
13133382,2016-07-11
13133382,2016-07-26
13709875,2016-08-19
13709875,2016-09-08
14956896,2016-09-25
14956896,2016-10-28
14956896,2016-12-22
14956896,2017-01-25
7997112,2016-08-01
252425,2012-08-30
252425,2012-09-05
252425,2013-08-06
252425,2013-08-19
252425,2013-08-21
252425,2013-09-02
252425,2014-06-29
252425,2014-07-22
252425,2014-08-16
252425,2014-08-26
252425,2014-09-09
252425,2014-09-25
252425,2015-04-04
252425,2015-04-12
252425,2015-05-06
252425,2015-07-07
252425,2015-07-25
252425,2015-07-31
252425,2015-08-09
252425,2015-08-16
252425,2015-08-29
252425,2015-08-31
252425,2015-09-05
252425,2015-09-16
252425,2016-05-15
252425,2016-06-29
252425,2016-08-04
252425,2016-08-09
252425,2016-08-20
252425,2016-09-10
252425,2016-09-23
252425,2016-09-26
7258492,2015-08-02
7258492,2015-08-24
7258492,2015-08-30
7258492,2015-09-09
7258492,2015-09-14
7258492,2015-10-19
7258492,2016-04-19
7258492,2016-06-18
7258492,2016-06-29
7258492,2016-07-08
7258492,2016-07-17
7258492,2016-08-06
7258492,2016-08-14
7258492,2016-08-27
7258492,2016-09-04
7258492,2016-10-24
7710761,2015-08-18
7710761,2015-09-09
7710761,2015-10-08
7710761,2016-01-30
7710761,2016-02-21
7710761,2016-03-13
7710761,2016-03-26
7710761,2016-03-30
7710761,2016-04-01
7710761,2016-04-29
7710761,2016-05-02
7710761,2016-05-09
7710761,2016-05-14
7710761,2016-05-25
7710761,2016-06-04
7710761,2016-06-20
7710761,2016-07-01
7710761,2016-07-26
7710761,2016-08-18
7710761,2016-08-21
7710761,2016-08-22
7710761,2016-08-29
7710761,2016-10-28
10290897,2016-01-27
10290897,2016-04-01
10290897,2016-07-26
10290897,2016-08-15
10290897,2016-08-25
10290897,2016-09-22
10290897,2016-10-11
12889350,2016-07-29
12889350,2016-08-21
2538090,2014-06-29
2538090,2014-07-12
2538090,2014-07-20
2538090,2014-07-31
2538090,2014-08-09
2538090,2014-08-10
2538090,2014-08-11
2538090,2014-08-13
2538090,2014-08-25
2538090,2014-08-28
2538090,2014-08-29
2538090,2014-08-31
2538090,2014-09-15
2538090,2014-09-19
2538090,2014-09-30
2538090,2014-10-07
2538090,2014-10-10
2538090,2014-10-12
2538090,2015-02-10
2538090,2015-02-22
2538090,2015-02-25
2538090,2015-03-01
2538090,2015-03-19
2538090,2015-03-22
2538090,2015-03-27
2538090,2015-04-04
2538090,2015-04-07
2538090,2015-04-08
2538090,2015-04-13
2538090,2015-04-20
2538090,2015-04-28
2538090,2015-04-30
2538090,2015-05-09
2538090,2015-05-13
2538090,2015-05-14
2538090,2015-05-15
2538090,2015-05-19
2538090,2015-05-25
2538090,2015-05-30
2538090,2015-06-02
2538090,2015-06-03
2538090,2015-06-14
2538090,2015-06-22
2538090,2015-06-27
2538090,2015-07-04
2538090,2015-07-07
2538090,2015-07-09
2538090,2015-07-12
2538090,2015-07-19
2538090,2015-08-02
2538090,2015-08-03
2538090,2015-08-10
2538090,2015-08-13
2538090,2015-08-17
2538090,2015-09-01
2538090,2015-09-09
2538090,2015-09-12
2538090,2015-09-15
2538090,2015-10-08
2538090,2015-10-19
2538090,2015-10-24
2538090,2015-10-27
2538090,2015-11-01
2538090,2015-11-02
2538090,2015-11-23
2538090,2016-02-26
2538090,2016-03-11
2538090,2016-03-16
2538090,2016-03-19
2538090,2016-03-23
2538090,2016-04-01
2538090,2016-04-02
2538090,2016-04-05
2538090,2016-04-08
2538090,2016-04-09
2538090,2016-04-15
2538090,2016-04-19
2538090,2016-04-29
2538090,2016-05-01
2538090,2016-05-02
2538090,2016-05-04
2538090,2016-05-07
2538090,2016-05-13
2538090,2016-05-15
2538090,2016-05-16
2538090,2016-05-19
2538090,2016-06-06
2538090,2016-06-14
2538090,2016-06-17
2538090,2016-06-20
2538090,2016-07-01
2538090,2016-07-06
2538090,2016-07-15
2538090,2016-07-20
2538090,2016-07-30
2538090,2016-08-01
2538090,2016-08-04
2538090,2016-08-08
2538090,2016-08-11
2538090,2016-08-15
2538090,2016-08-19
2538090,2016-08-24
2538090,2016-09-05
2538090,2016-09-17
2538090,2016-09-20
2538090,2016-09-23
2538090,2016-10-09
2538090,2016-11-02
2538090,2016-11-08
2538090,2016-11-12
2538090,2016-11-14
2538090,2016-11-19
2538090,2016-11-20
2538090,2016-11-23
2538090,2016-11-30
2538090,2016-12-05
2538090,2016-12-11
2538090,2016-12-21
2538090,2017-01-02
2538090,2017-01-10
2538090,2017-01-19
2538090,2017-01-30
2538090,2017-02-06
2538090,2017-02-10
2538090,2017-02-12
2538090,2017-02-15
2538090,2017-02-21
2538090,2017-02-26
2538090,2017-03-01
5407427,2015-05-17
5407427,2015-05-30
5407427,2015-06-01
5407427,2015-08-01
5407427,2015-08-19
5407427,2015-09-04
5407427,2015-09-15
5407427,2016-03-01
5407427,2016-03-30
5407427,2016-05-04
5407427,2016-05-12
5407427,2016-05-15
5407427,2016-05-30
5407427,2016-06-04
5407427,2016-06-20
5407427,2016-06-27
5407427,2016-07-10
5407427,2016-07-16
5407427,2016-07-26
5407427,2016-07-30
5407427,2016-08-08
1010656,2014-08-02
1010656,2015-09-01
1010656,2015-10-04
1010656,2016-08-04
5566899,2016-06-22
2404011,2014-04-19
2404011,2014-05-08
2404011,2014-06-04
2404011,2014-06-12
2404011,2014-10-08
2404011,2015-05-10
2404011,2015-06-17
13905378,2016-08-13
13905378,2016-08-21
13622861,2016-08-02
13622861,2016-08-21
13622861,2016-08-31
13622861,2016-09-16
13890593,2016-07-22
13890593,2016-08-05
13890593,2016-08-11
13890593,2016-08-18
3215305,2014-06-12
3215305,2014-07-19
3215305,2014-09-11
3215305,2014-09-16
3215305,2014-10-17
3215305,2015-01-03
3215305,2015-03-29
3215305,2015-04-11
3215305,2015-04-30
3215305,2015-05-19
3215305,2015-08-10
3215305,2015-10-05
3215305,2015-10-17
3215305,2016-02-15
3215305,2016-03-10
3215305,2016-03-27
3215305,2016-04-06
3215305,2016-05-13
3215305,2016-06-27
3215305,2016-09-13
3215305,2016-09-22
3215305,2016-10-28
1441115,2013-09-19
1441115,2014-04-20
1441115,2014-09-10
1441115,2014-09-20
1441115,2014-10-13
1441115,2015-04-06
1441115,2015-04-19
1441115,2015-04-30
1441115,2015-06-13
1441115,2015-06-20
1441115,2015-07-07
1441115,2015-07-15
1441115,2015-09-06
1441115,2015-09-16
1441115,2015-09-24
1441115,2016-05-30
1441115,2016-07-01
1441115,2016-07-17
1441115,2016-07-23
1441115,2016-07-29
1441115,2016-09-29
14225764,2016-08-14
14225764,2016-08-19
13270135,2016-09-18
13270135,2016-09-23
13270135,2016-09-25
5034892,2015-05-25
5034892,2016-07-30
4877730,2016-07-02
4877730,2016-08-31
4877730,2016-09-22
5450992,2015-05-17
5450992,2015-05-30
5450992,2015-06-05
5450992,2015-06-09
5450992,2015-06-16
5450992,2015-06-21
5450992,2015-07-06
5450992,2015-07-14
5450992,2015-07-18
5450992,2015-07-31
5450992,2015-08-07
5450992,2015-08-11
5450992,2015-08-18
5450992,2015-08-23
5450992,2015-09-05
5450992,2016-04-11
5450992,2016-05-01
5450992,2016-05-16
5450992,2016-05-22
14282041,2016-09-05
14282041,2016-09-17
14282041,2016-09-21
14282041,2016-09-22
14282041,2016-09-30
14282041,2016-10-07
14282041,2016-10-09
14282041,2016-10-21
14282041,2016-11-01
14282041,2016-11-06
14282041,2016-11-10
14282041,2016-11-15
14282041,2016-11-17
14282041,2016-11-26
14282041,2016-12-07
14282041,2017-02-26
14282041,2017-02-28
